Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº de Concluintes Participantes;Nº de Concluintes Participantes com nota no Enem;Proporção de Concluintes participantes com nota no Enem;Nota Bruta - IDD;IDD (Contínuo);IDD (Faixa);Observação
2017;2001;PEDAGOGIA (LICENCIATURA);3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Universidade;Pública Federal;1159860;Educação Presencial;1702109;Araguaína;TO;29;16;1;0,0625;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);3854;FACULDADE IDEAL DE BRASÍLIA;IDEAL;Faculdade;Privada com fins lucrativos;1259856;Educação Presencial;5300108;Brasília;DF;6;4;1;0,2500;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);3875;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ;UNIFEG;Centro Universitário;Privada sem fins lucrativos;87544;Educação Presencial;3128709;Guaxupé;MG;42;41;37;0,9024;-1,1924;2,0546;3;
2017;2001;PEDAGOGIA (LICENCIATURA);3876;Faculdade Unyleya;;Faculdade;Privada com fins lucrativos;88088;Educação a Distância;3304557;Rio de Janeiro;RJ;125;99;14;0,1414;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);3877;FACULDADE BRASIL CENTRAL;FBC;Faculdade;Privada com fins lucrativos;117644;Educação Presencial;5200258;Águas Lindas de Goiás;GO;23;23;15;0,6522;0,2096;2,6269;3;
2017;2001;PEDAGOGIA (LICENCIATURA);3921;FACULDADE ARNALDO HORÁCIO FERREIRA;FAAHF;Faculdade;Privada com fins lucrativos;91099;Educação Presencial;2919553;Luís Eduardo Magalhães;BA;9;8;6;0,7500;1,4055;3,1151;4;
2017;2001;PEDAGOGIA (LICENCIATURA);3933;FACULDADE MÉTODO DE SÃO PAULO;FAMESP;Faculdade;Privada com fins lucrativos;102672;Educação Presencial;3550308;São Paulo;SP;95;91;19;0,2088;-0,6770;2,2649;3;
2017;2001;PEDAGOGIA (LICENCIATURA);3936;FACULDADE ANHANGUERA DE LIMEIRA;;Faculdade;Privada com fins lucrativos;92061;Educação Presencial;3526902;Limeira;SP;30;29;14;0,4828;-1,2046;2,0496;3;
2017;2001;PEDAGOGIA (LICENCIATURA);3955;FACULDADES INTEGRADAS DE CATAGUASES;FIC;Faculdade;Privada sem fins lucrativos;7062;Educação Presencial;3115300;Cataguases;MG;16;10;6;0,6000;1,0063;2,9521;4;
2017;2001;PEDAGOGIA (LICENCIATURA);3966;CENTRO UNIVERSITÁRIO DE CARATINGA;UNEC;Centro Universitário;Privada sem fins lucrativos;123687;Educação Presencial;3113404;Caratinga;MG;22;20;19;0,9500;-0,0663;2,5142;3;
2017;2001;PEDAGOGIA (LICENCIATURA);3972;CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO;CESEP;Faculdade;Privada sem fins lucrativos;4129;Educação Presencial;3139003;Machado;MG;16;16;10;0,6250;0,5491;2,7655;3;
2017;2001;PEDAGOGIA (LICENCIATURA);3974;UNIVERSIDADE DE RIO VERDE;FESURV;Universidade;Pública Municipal;112674;Educação Presencial;5218805;Rio Verde;GO;68;63;35;0,5556;0,4090;2,7083;3;
2017;2001;PEDAGOGIA (LICENCIATURA);3979;FACULDADE DE BAURU;-;Faculdade;Privada com fins lucrativos;1106314;Educação Presencial;3506003;Bauru;SP;46;34;8;0,2353;0,5961;2,7846;3;
2017;2001;PEDAGOGIA (LICENCIATURA);3980;FACULDADE JK BRASÍLIA -SAMAMBAIA;;Faculdade;Privada com fins lucrativos;1180714;Educação Presencial;5300108;Brasília;DF;13;13;6;0,4615;-6,4409;0,0000;1;
2017;2001;PEDAGOGIA (LICENCIATURA);3983;CENTRO UNIVERSITÁRIO DE FORMIGA;UNIFORMG;Centro Universitário;Privada sem fins lucrativos;92559;Educação Presencial;3126109;Formiga;MG;42;36;24;0,6667;-0,9227;2,1646;3;
2017;2001;PEDAGOGIA (LICENCIATURA);3985;CENTRO UNIVERSITÁRIO SENAC;SENACSP;Centro Universitário;Privada sem fins lucrativos;1285821;Educação a Distância;3550308;São Paulo;SP;35;32;;;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);3986;FACULDADE INSTITUTO SUPERIOR DE EDUCAÇÃO DO PARANÁ - FAINSEP;FAINSEP;Faculdade;Privada sem fins lucrativos;74180;Educação a Distância;4115200;Maringá;PR;223;207;45;0,2163;-0,7304;2,2431;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4000;FACULDADE DE ENSINO SUPERIOR DO INTERIOR PAULISTA;FAIP;Faculdade;Privada com fins lucrativos;118826;Educação Presencial;3529005;Marília;SP;44;41;19;0,4634;1,3217;3,0808;4;
2017;2001;PEDAGOGIA (LICENCIATURA);4007;FATECE - FACULDADE DE TECNOLOGIA, CIÊNCIAS E EDUCAÇÃO;FATECE;Faculdade;Privada com fins lucrativos;105992;Educação Presencial;3539301;Pirassununga;SP;21;20;6;0,3000;-1,0354;2,1186;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4010;CENTRO UNIVERSITÁRIO METODISTA;IPA;Centro Universitário;Privada sem fins lucrativos;75724;Educação Presencial;4314902;Porto Alegre;RS;33;33;22;0,6667;-1,9818;1,7323;2;
2017;2001;PEDAGOGIA (LICENCIATURA);4016;INSTITUTO NACIONAL DE EDUCAÇÃO DE SURDOS;INES;Faculdade;Pública Federal;100547;Educação Presencial;3304557;Rio de Janeiro;RJ;115;106;28;0,2642;-0,9343;2,1599;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4017;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;Centro Universitário;Privada com fins lucrativos;8034;Educação Presencial;3525904;Jundiaí;SP;114;107;64;0,5981;0,1441;2,6001;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4028;FACULDADE DE ITAPECERICA DA SERRA;FIT;Faculdade;Privada com fins lucrativos;98210;Educação Presencial;3522208;Itapecerica da Serra;SP;77;70;16;0,2286;-1,8552;1,7840;2;
2017;2001;PEDAGOGIA (LICENCIATURA);4029;FACULDADE DE SANTA BÁRBARA D'OESTE;FAP;Faculdade;Privada com fins lucrativos;117164;Educação Presencial;3545803;Santa Bárbara d'Oeste;SP;24;21;6;0,2857;4,9481;4,5612;5;
2017;2001;PEDAGOGIA (LICENCIATURA);4030;CENTRO UNIVERSITÁRIO FLUMINENSE;UNIFLU;Centro Universitário;Privada sem fins lucrativos;110730;Educação Presencial;3301009;Campos dos Goytacazes;RJ;5;5;1;0,2000;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);4068;FACULDADE ICESP;ICESP;Faculdade;Privada com fins lucrativos;95895;Educação Presencial;5300108;Brasília;DF;36;33;17;0,5152;1,9202;3,3251;4;
2017;2001;PEDAGOGIA (LICENCIATURA);4118;Centro Universitário Joaquim Nabuco de Paulista;UNINABUCO PAULISTA;Centro Universitário;Privada com fins lucrativos;41226;Educação Presencial;2610707;Paulista;PE;14;13;7;0,5385;2,9425;3,7425;4;
2017;2001;PEDAGOGIA (LICENCIATURA);4118;Centro Universitário Joaquim Nabuco de Paulista;UNINABUCO PAULISTA;Centro Universitário;Privada com fins lucrativos;1048014;Educação Presencial;2610707;Paulista;PE;76;35;14;0,4000;-0,2817;2,4263;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4121;FACULDADE UNINASSAU ARACAJU;;Faculdade;Privada sem fins lucrativos;1178769;Educação Presencial;2800308;Aracaju;SE;104;102;60;0,5882;-0,9348;2,1597;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4138;FACULDADE ANHANGUERA DE SANTA BÁRBARA;;Faculdade;Privada com fins lucrativos;92051;Educação Presencial;3545803;Santa Bárbara d'Oeste;SP;63;58;22;0,3793;-0,9757;2,1430;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4141;FACULDADE ANHANGUERA DE TAUBATÉ;;Faculdade;Privada com fins lucrativos;116956;Educação Presencial;3554102;Taubaté;SP;70;60;22;0,3667;0,8175;2,8750;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4153;Centro Universitário Joaquim Nabuco de Recife;UNINABUCO RECIFE;Centro Universitário;Privada com fins lucrativos;1047968;Educação Presencial;2611606;Recife;PE;185;129;91;0,7054;0,1523;2,6035;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4163;CENTRO UNIVERSITÁRIO BARRIGA VERDE;UNIBAVE;Centro Universitário;Privada sem fins lucrativos;47793;Educação Presencial;4211702;Orleans;SC;14;14;9;0,6429;1,3384;3,0876;4;
2017;2001;PEDAGOGIA (LICENCIATURA);4166;CENTRO DE ENSINO SUPERIOR DE UBERABA;CESUBE;Faculdade;Privada sem fins lucrativos;54651;Educação Presencial;3170107;Uberaba;MG;45;44;11;0,2500;-1,7446;1,8291;2;
2017;2001;PEDAGOGIA (LICENCIATURA);4169;Faculdade Estácio de Carapicuíba;ESTÁCIO CARAPICUÍBA;Faculdade;Privada com fins lucrativos;92054;Educação Presencial;3510609;Carapicuíba;SP;359;242;92;0,3802;-0,2377;2,4443;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4185;FACULDADE PERUIBE;FPBE;Faculdade;Privada com fins lucrativos;112240;Educação Presencial;3537602;Peruíbe;SP;46;41;30;0,7317;-1,0606;2,1084;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4255;FACULDADES INTEGRADAS DE CACOAL;UNESC;Faculdade;Privada sem fins lucrativos;107152;Educação Presencial;1100049;Cacoal;RO;30;29;27;0,9310;0,7845;2,8615;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Faculdade;Privada com fins lucrativos;1056475;Educação Presencial;1302603;Manaus;AM;83;78;43;0,5513;-0,1870;2,4650;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4396;CENTRO UNIVERSITÁRIO DE MINEIROS;UNIFIMES;Centro Universitário;Pública Municipal;17079;Educação Presencial;5213103;Mineiros;GO;29;26;17;0,6538;-0,3061;2,4164;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4411;FACULDADE PANAMERICANA DE JI-PARANÁ;;Faculdade;Privada sem fins lucrativos;104242;Educação Presencial;1100122;Ji-Paraná;RO;18;17;13;0,7647;-0,8555;2,1921;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4416;FACULDADE JK - UNIDADE I - GAMA;;Faculdade;Privada com fins lucrativos;85345;Educação Presencial;5300108;Brasília;DF;68;57;30;0,5263;-2,0158;1,7184;2;
2017;2001;PEDAGOGIA (LICENCIATURA);4435;FACULDADE SÃO PAULO;FASP;Faculdade;Privada com fins lucrativos;117582;Educação Presencial;3550308;São Paulo;SP;43;39;9;0,2308;-0,8050;2,2127;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4492;FACULDADE PASCHOAL DANTAS;FPD;Faculdade;Privada sem fins lucrativos;1055334;Educação Presencial;3550308;São Paulo;SP;136;124;21;0,1694;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);4502;FACULDADES INTEGRADAS CAMPO-GRANDENSES;FIC;Faculdade;Privada sem fins lucrativos;5702;Educação Presencial;3304557;Rio de Janeiro;RJ;154;147;81;0,5510;-0,2183;2,4522;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4503;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;Universidade;Pública Federal;1136373;Educação Presencial;2901007;Amargosa;BA;110;108;101;0,9352;-0,0385;2,5256;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4503;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;Universidade;Pública Federal;1178459;Educação Presencial;2909802;Cruz das Almas;BA;11;11;5;0,4545;-3,2641;1,2088;2;
2017;2001;PEDAGOGIA (LICENCIATURA);4504;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;Universidade;Pública Federal;15857;Educação Presencial;5003702;Dourados;MS;39;36;27;0,7500;0,0128;2,5465;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4504;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;Universidade;Pública Federal;1127355;Educação a Distância;5003702;Dourados;MS;11;8;6;0,7500;-4,4062;0,7427;1;
2017;2001;PEDAGOGIA (LICENCIATURA);4522;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;Centro Universitário;Privada sem fins lucrativos;7878;Educação Presencial;3527108;Lins;SP;42;42;26;0,6190;-0,3557;2,3961;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4531;FACULDADE ADVENTISTA DA BAHIA;FADBA;Faculdade;Privada sem fins lucrativos;19778;Educação Presencial;2904902;Cachoeira;BA;37;37;23;0,6216;-0,0366;2,5264;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4584;FACULDADE DE TECNOLOGIA MACHADO DE ASSIS;FAMA;Faculdade;Privada com fins lucrativos;1175009;Educação Presencial;4106902;Curitiba;PR;32;31;2;0,0645;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);4588;FACULDADE APOGEU;APOGEU;Faculdade;Privada com fins lucrativos;1178385;Educação Presencial;5300108;Brasília;DF;28;28;11;0,3929;-2,4560;1,5387;2;
2017;2001;PEDAGOGIA (LICENCIATURA);4597;FACULDADE FUTURA;;Faculdade;Privada sem fins lucrativos;1140278;Educação Presencial;3557105;Votuporanga;SP;18;17;9;0,5294;-0,5329;2,3238;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4632;FACULDADE IDEAU DE CAXIAS DO SUL;IDEAU;Faculdade;Privada com fins lucrativos;98178;Educação Presencial;4305108;Caxias do Sul;RS;6;6;2;0,3333;-1,1172;2,0852;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4652;FACULDADE ANHANGÜERA DE SÃO JOSÉ;;Faculdade;Privada com fins lucrativos;117630;Educação Presencial;3549904;São José dos Campos;SP;105;82;29;0,3537;-0,7247;2,2455;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4655;FACULDADE ANHANGÜERA DE SOROCABA;FSO;Faculdade;Privada com fins lucrativos;105955;Educação Presencial;3552205;Sorocaba;SP;76;56;19;0,3393;-1,5214;1,9203;2;
2017;2001;PEDAGOGIA (LICENCIATURA);4656;FACULDADE ANHANGÜERA DE PIRACICABA;;Faculdade;Privada com fins lucrativos;106143;Educação Presencial;3538709;Piracicaba;SP;36;22;11;0,5000;-1,2675;2,0239;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4661;Faculdade de Paraíso do Norte;FAPAN;Faculdade;Privada com fins lucrativos;1204221;Educação Presencial;4118006;Paraíso do Norte;PR;55;54;26;0,4815;-1,1003;2,0921;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4669;FACULDADE DELTA;FACULDADE DELTA;Faculdade;Privada com fins lucrativos;1260135;Educação Presencial;5208707;Goiânia;GO;14;13;8;0,6154;1,5336;3,1673;4;
2017;2001;PEDAGOGIA (LICENCIATURA);4681;FACULDADE CENTRO PAULISTANO;;Faculdade;Privada sem fins lucrativos;117770;Educação Presencial;3550308;São Paulo;SP;30;27;4;0,1481;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);4699;FACULDADE NOROESTE;FAN;Faculdade;Privada com fins lucrativos;1133262;Educação Presencial;5208707;Goiânia;GO;11;11;4;0,3636;6,7075;5,0000;5;
2017;2001;PEDAGOGIA (LICENCIATURA);4714;Faculdade de Ensino Regional Alternativa;FERA;Faculdade;Privada com fins lucrativos;114912;Educação Presencial;2700300;Arapiraca;AL;41;41;20;0,4878;-4,0933;0,8704;1;
2017;2001;PEDAGOGIA (LICENCIATURA);4724;FACULDADE DE CIÊNCIAS HUMANAS DE CRUZEIRO;FACIC;Faculdade;Privada sem fins lucrativos;5000885;Educação a Distância;3513405;Cruzeiro;SP;32;25;5;0,2000;-7,7094;0,0000;1;
2017;2001;PEDAGOGIA (LICENCIATURA);4742;Faculdade Joaquim Nabuco de Olinda;FJN - Olinda;Faculdade;Privada sem fins lucrativos;1072244;Educação Presencial;2609600;Olinda;PE;55;47;16;0,3404;0,2506;2,6436;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4756;CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ;USJ;Centro Universitário;Pública Municipal;96874;Educação Presencial;4216602;São José;SC;63;53;23;0,4340;0,5328;2,7588;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4793;FACULDADES INTEGRADAS DE ITARARÉ;FAFIT-FACIC;Faculdade;Privada com fins lucrativos;9205;Educação Presencial;3523206;Itararé;SP;18;18;15;0,8333;-0,2343;2,4456;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4826;FACULDADE ANHANGÜERA DE CAMPINAS;;Faculdade;Privada com fins lucrativos;97075;Educação Presencial;3509502;Campinas;SP;50;35;9;0,2571;0,4894;2,7411;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4826;FACULDADE ANHANGÜERA DE CAMPINAS;;Faculdade;Privada com fins lucrativos;112712;Educação Presencial;3509502;Campinas;SP;52;45;8;0,1778;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);4836;FACULDADE DE EDUCAÇÃO  ACRIANA EUCLIDES DA CUNHA;INEC;Faculdade;Privada sem fins lucrativos;118348;Educação Presencial;1200401;Rio Branco;AC;16;16;11;0,6875;0,1643;2,6084;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4849;Centro Universitário Tocantinense Presidente Antônio Carlos;UNITPAC;Centro Universitário;Privada com fins lucrativos;92221;Educação Presencial;1702109;Araguaína;TO;53;50;29;0,5800;1,1560;3,0132;4;
2017;2001;PEDAGOGIA (LICENCIATURA);4878;FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA;;Faculdade;Privada com fins lucrativos;110754;Educação Presencial;3522208;Itapecerica da Serra;SP;99;85;30;0,3529;-0,6124;2,2913;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4889;FACULDADE DE CONCHAS;;Faculdade;Privada com fins lucrativos;118342;Educação Presencial;3512308;Conchas;SP;19;18;7;0,3889;-3,1794;1,2434;2;
2017;2001;PEDAGOGIA (LICENCIATURA);4915;FACULDADE ESTÁCIO DE CASTANHAL;ESTÁCIO CASTANHAL;Faculdade;Privada com fins lucrativos;1073315;Educação Presencial;1502400;Castanhal;PA;33;27;23;0,8519;1,1507;3,0110;4;
2017;2001;PEDAGOGIA (LICENCIATURA);4964;FACULDADE DE CIÊNCIAS E TECNOLOGIA DO MARANHÃO;FACEMA;Faculdade;Privada com fins lucrativos;118266;Educação Presencial;2103000;Caxias;MA;64;60;52;0,8667;-1,8373;1,7913;2;
2017;2001;PEDAGOGIA (LICENCIATURA);4969;FACULDADE ITOP;ITOP;Faculdade;Privada com fins lucrativos;117324;Educação Presencial;1721000;Palmas;TO;18;17;8;0,4706;0,0821;2,5748;3;
2017;2001;PEDAGOGIA (LICENCIATURA);4983;FACULDADE DE SÃO JOSÉ DOS CAMPOS;BILAC;Faculdade;Privada com fins lucrativos;5000055;Educação Presencial;3549904;São José dos Campos;SP;171;166;81;0,4880;0,0693;2,5696;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5018;INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSOR ALDO MUYLAERT;ISEPAM;Faculdade;Pública Estadual;1152082;Educação Presencial;3301009;Campos dos Goytacazes;RJ;522;392;204;0,5204;-0,2266;2,4488;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5020;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ;FAETERJ S ANT. PÁDUA;Faculdade;Pública Estadual;1150406;Educação Presencial;3304706;Santo Antônio de Pádua;RJ;43;38;33;0,8684;-1,0838;2,0989;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5021;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ;FAETERJ ITAPERUNA;Faculdade;Pública Estadual;1150343;Educação Presencial;3302205;Itaperuna;RJ;58;56;33;0,5893;-0,4969;2,3384;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5036;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE;IF Catarinense;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1125934;Educação Presencial;4203204;Camboriú;SC;24;24;12;0,5000;3,0645;3,7923;4;
2017;2001;PEDAGOGIA (LICENCIATURA);5036;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE;IF Catarinense;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1179300;Educação Presencial;4219309;Videira;SC;18;18;10;0,5556;3,8589;4,1165;5;
2017;2001;PEDAGOGIA (LICENCIATURA);5045;FACULDADE DE TECNOLOGIA PAULISTA;;Faculdade;Privada sem fins lucrativos;1200363;Educação Presencial;3527801;Lupércio;SP;22;22;3;0,1364;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);5046;FACULDADE POLIS DAS ARTES;;Faculdade;Privada sem fins lucrativos;1101027;Educação Presencial;3515004;Embu das Artes;SP;158;98;14;0,1429;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);5051;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ;FAETERJ BJ ITABAPOAN;Faculdade;Pública Estadual;1150372;Educação Presencial;3300605;Bom Jesus do Itabapoana;RJ;60;57;42;0,7368;-0,4390;2,3621;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5052;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ;FAETERJ TRÊS RIOS;Faculdade;Pública Estadual;1153477;Educação Presencial;3306008;Três Rios;RJ;85;76;35;0,4605;-0,6390;2,2805;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5077;UNIVERSIDADE ESTADUAL DE RORAIMA;UERR;Universidade;Pública Estadual;98556;Educação Presencial;1400100;Boa Vista;RR;74;35;15;0,4286;0,9052;2,9108;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5105;FACULDADE INTERNACIONAL SIGNORELLI;;Faculdade;Privada com fins lucrativos;120127;Educação Presencial;3304557;Rio de Janeiro;RJ;34;33;19;0,5758;0,5760;2,7764;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5105;FACULDADE INTERNACIONAL SIGNORELLI;;Faculdade;Privada com fins lucrativos;1097023;Educação a Distância;3304557;Rio de Janeiro;RJ;48;46;9;0,1957;;;SC;
2017;2001;PEDAGOGIA (LICENCIATURA);5124;FACULDADE FACMIL;;Faculdade;Privada com fins lucrativos;1076815;Educação Presencial;3549805;São José do Rio Preto;SP;38;34;16;0,4706;0,6462;2,8051;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5215;CENTRO UNIVERSITÁRIO PADRE ALBINO;;Centro Universitário;Privada sem fins lucrativos;1126994;Educação Presencial;3511102;Catanduva;SP;36;36;21;0,5833;1,0902;2,9864;4;
2017;2001;PEDAGOGIA (LICENCIATURA);5228;FACULDADE RAIMUNDO MARINHO;FRM;Faculdade;Privada sem fins lucrativos;103666;Educação Presencial;2704302;Maceió;AL;14;13;8;0,6154;-0,9823;2,1403;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5242;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;UNEAL;Universidade;Pública Estadual;9979;Educação Presencial;2708006;Santana do Ipanema;AL;123;113;48;0,4248;-0,3244;2,4089;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5242;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;UNEAL;Universidade;Pública Estadual;18947;Educação Presencial;2700300;Arapiraca;AL;61;49;38;0,7755;-0,1494;2,4803;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5242;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;UNEAL;Universidade;Pública Estadual;85688;Educação Presencial;2706307;Palmeira dos Índios;AL;86;68;43;0,6324;-0,8537;2,1928;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5277;FACULDADE FORTIUM;;Faculdade;Privada com fins lucrativos;48862;Educação Presencial;5300108;Brasília;DF;114;89;35;0,3933;-1,1487;2,0724;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5277;FACULDADE FORTIUM;;Faculdade;Privada com fins lucrativos;66491;Educação Presencial;5300108;Brasília;DF;80;54;26;0,4815;-1,3736;1,9806;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5285;FACULDADES INTEGRADAS DE TAQUARA;FACCAT;Faculdade;Privada sem fins lucrativos;38186;Educação Presencial;4321204;Taquara;RS;21;21;10;0,4762;4,1825;4,2487;5;
2017;2001;PEDAGOGIA (LICENCIATURA);5312;Centro Universitário UNIFAAT;;Centro Universitário;Privada com fins lucrativos;21303;Educação Presencial;3504107;Atibaia;SP;91;85;54;0,6353;-0,8041;2,2130;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5315;Faculdades Unificadas de Iúna;FUI;Faculdade;Privada sem fins lucrativos;100600;Educação Presencial;3203007;Iúna;ES;24;23;16;0,6957;-1,2503;2,0309;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5317;FACULDADE PORTO-ALEGRENSE;FAPA;Faculdade;Privada sem fins lucrativos;8535;Educação Presencial;4314902;Porto Alegre;RS;48;42;19;0,4524;1,4500;3,1332;4;
2017;2001;PEDAGOGIA (LICENCIATURA);5318;FACULDADE GUILHERME GUIMBALA;FGG;Faculdade;Privada sem fins lucrativos;6725;Educação Presencial;4209102;Joinville;SC;24;23;13;0,5652;-0,0970;2,5017;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;Universidade;Pública Federal;104292;Educação Presencial;4311007;Jaguarão;RS;27;25;25;1,0000;-3,9963;0,9100;1;
2017;2001;PEDAGOGIA (LICENCIATURA);5362;Faculdade UNIRB - ARACAJU;;Faculdade;Privada com fins lucrativos;122240;Educação Presencial;2800308;Aracaju;SE;5;4;3;0,7500;-3,0109;1,3122;2;
2017;2001;PEDAGOGIA (LICENCIATURA);5369;FACULDADES INTEGRADAS ASMEC;ASMEC;Faculdade;Privada com fins lucrativos;10708;Educação Presencial;3146008;Ouro Fino;MG;56;52;37;0,7115;-0,5007;2,3369;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5403;CENTRO UNIVERSITÁRIO OPET;Uniopet;Centro Universitário;Privada com fins lucrativos;121081;Educação a Distância;4106902;Curitiba;PR;180;172;46;0,2674;-0,1868;2,4651;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5451;FACULDADE ANHANGÜERA DE BAURU;;Faculdade;Privada com fins lucrativos;98337;Educação Presencial;3506003;Bauru;SP;32;23;14;0,6087;-0,1650;2,4740;3;
2017;2001;PEDAGOGIA (LICENCIATURA);5473;FACULDADE DE CIÊNCIAS E TECNOLOGIA DA BAHIA;FACITE;Faculdade;Privada com fins lucrativos;100606;Educação Presencial;2928109;Santa Maria da Vitória;BA;31;30;23;0,7667;-1,5761;1,8979;2;
2017;2001;PEDAGOGIA (LICENCIATURA);5550;FACULDADE ANHANGUERA DE ANÁPOLIS;;Faculdade;Privada com fins lucrativos;100360;Educação Presencial;5201108;Anápolis;GO;89;69;47;0,6812;-0,8514;2,1938;3;
