Ano;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Código da Área;Área de Enquadramento;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Concluintes Inscritos;Concluintes Participantes;Concluintes Participantes com nota no Enem;Percentual de Concluintes participantes com nota no Enem;Nota Bruta - IDD;Nota Padronizada - IDD;IDD (Faixa)
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3128;19;FARMÁCIA;Educação Presencial;3503208;ARARAQUARA;SP;182;176;157;0,8920;-1,2502;1,8700;2
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3137;38;SERVIÇO SOCIAL;Educação Presencial;3516200;FRANCA;SP;104;86;75;0,8721;-2,4312;1,5096;2
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3138;51;ZOOTECNIA;Educação Presencial;3524303;JABOTICABAL;SP;60;54;42;0,7778;-0,6218;2,5476;3
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3139;17;AGRONOMIA;Educação Presencial;3524303;JABOTICABAL;SP;103;92;82;0,8913;-1,7901;1,7749;2
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3140;5;MEDICINA VETERINÁRIA;Educação Presencial;3524303;JABOTICABAL;SP;57;56;55;0,9821;0,1633;2,7197;3
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3148;12;MEDICINA;Educação Presencial;3507506;BOTUCATU;SP;86;86;86;1,0000;-1,2912;1,5180;2
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3151;17;AGRONOMIA;Educação Presencial;3507506;BOTUCATU;SP;104;92;83;0,9022;-2,1490;1,5581;2
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3160;17;AGRONOMIA;Educação Presencial;3520442;ILHA SOLTEIRA;SP;109;99;79;0,7980;-2,3051;1,4638;2
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3161;6;ODONTOLOGIA;Educação Presencial;3502804;ARAÇATUBA;SP;104;103;98;0,9515;0,0310;2,5040;3
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3173;6;ODONTOLOGIA;Educação Presencial;3549904;SÃO JOSÉ DOS CAMPOS;SP;76;76;72;0,9474;-0,0781;2,3890;3
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3176;5;MEDICINA VETERINÁRIA;Educação Presencial;3507506;BOTUCATU;SP;50;49;46;0,9388;-0,1264;2,5016;3
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3177;51;ZOOTECNIA;Educação Presencial;3507506;BOTUCATU;SP;70;60;58;0,9667;-0,6700;2,5276;3
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3206;36;FISIOTERAPIA;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;42;40;36;0,9000;-0,3603;2,3253;3
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3215;23;ENFERMAGEM;Educação Presencial;3507506;BOTUCATU;SP;36;35;34;0,9714;-1,9037;1,6075;2
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3220;27;FONOAUDIOLOGIA;Educação Presencial;3529005;MARÍLIA;SP;34;32;31;0,9688;-3,0515;0,9007;1
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3221;5;MEDICINA VETERINÁRIA;Educação Presencial;3502804;ARAÇATUBA;SP;46;46;41;0,8913;0,6303;3,0711;4
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3411;19;FARMÁCIA;Educação Presencial;4115200;MARINGÁ;PR;55;54;40;0,7407;0,4736;2,6193;3
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3412;51;ZOOTECNIA;Educação Presencial;4115200;MARINGÁ;PR;44;42;23;0,5476;0,4009;2,9716;4
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3413;17;AGRONOMIA;Educação Presencial;4115200;MARINGÁ;PR;73;73;52;0,7123;0,4798;3,1461;4
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3417;6;ODONTOLOGIA;Educação Presencial;4115200;MARINGÁ;PR;30;30;28;0,9333;0,9430;3,4656;4
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3418;12;MEDICINA;Educação Presencial;4115200;MARINGÁ;PR;42;42;39;0,9286;0,5846;3,5630;4
2016;3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;Centro Universitário;Privada sem fins lucrativos;3527;6;ODONTOLOGIA;Educação Presencial;3505500;BARRETOS;SP;72;68;60;0,8824;0,1369;2,6157;3
2016;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pessoa Jurídica de Direito Público - Estadual;3562;38;SERVIÇO SOCIAL;Educação Presencial;2408003;MOSSORÓ;RN;55;50;44;0,8800;-0,3579;2,4771;3
2016;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pessoa Jurídica de Direito Público - Estadual;3564;23;ENFERMAGEM;Educação Presencial;2408003;MOSSORÓ;RN;11;11;11;1,0000;-0,1505;2,4327;3
2016;18492;Universidade Estadual do Paraná;UNESPAR;Universidade;Pessoa Jurídica de Direito Público - Estadual;3641;23;ENFERMAGEM;Educação Presencial;4118402;PARANAVAÍ;PR;24;24;18;0,7500;-1,0555;2,0068;3
2016;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3672;38;SERVIÇO SOCIAL;Educação Presencial;4202404;BLUMENAU;SC;23;23;5;0,2174;2,2424;3,6904;4
2016;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3677;12;MEDICINA;Educação Presencial;4202404;BLUMENAU;SC;65;65;56;0,8615;-1,6585;1,1176;2
2016;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3683;36;FISIOTERAPIA;Educação Presencial;4202404;BLUMENAU;SC;15;15;12;0,8000;2,0001;3,3790;4
2016;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3844;38;SERVIÇO SOCIAL;Educação Presencial;4204202;CHAPECÓ;SC;34;28;13;0,4643;1,1942;3,2013;4
2016;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3851;17;AGRONOMIA;Educação Presencial;4204202;CHAPECÓ;SC;64;40;26;0,6500;0,7345;3,2999;4
2016;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3932;6;ODONTOLOGIA;Educação Presencial;4208203;ITAJAÍ;SC;67;67;40;0,5970;0,5553;3,0567;4
2016;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3936;27;FONOAUDIOLOGIA;Educação Presencial;4208203;ITAJAÍ;SC;22;19;7;0,3684;5,7769;5,0000;5
2016;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3947;36;FISIOTERAPIA;Educação Presencial;4208203;ITAJAÍ;SC;41;41;29;0,7073;0,8445;2,8631;3
2016;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3949;28;NUTRIÇÃO;Educação Presencial;4208203;ITAJAÍ;SC;46;46;26;0,5652;0,9548;2,8745;3
2016;15015;Universidade Estadual do Norte do Paraná;UENP;Universidade;Pessoa Jurídica de Direito Público - Estadual;4056;17;AGRONOMIA;Educação Presencial;4102406;BANDEIRANTES;PR;43;41;34;0,8293;0,9761;3,4459;4
2016;3974;UNIVERSIDADE DE RIO VERDE;FESURV;Universidade;Pessoa Jurídica de Direito Público - Municipal;4068;17;AGRONOMIA;Educação Presencial;5218805;RIO VERDE;GO;97;79;47;0,5949;-0,5008;2,5537;3
2016;93;FACULDADE DE MEDICINA DE JUNDIAÍ;FMJ;Faculdade ;Pessoa Jurídica de Direito Público - Municipal;4082;12;MEDICINA;Educação Presencial;3525904;JUNDIAÍ;SP;75;75;72;0,9600;0,0269;2,9550;4
2016;95;UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ;UVA;Universidade;Pessoa Jurídica de Direito Público - Estadual;4087;23;ENFERMAGEM;Educação Presencial;2312908;SOBRAL;CE;66;64;60;0,9375;0,2356;2,6145;3
2016;95;UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ;UVA;Universidade;Pessoa Jurídica de Direito Público - Estadual;4104;51;ZOOTECNIA;Educação Presencial;2312908;SOBRAL;CE;38;37;29;0,7838;0,0770;2,8373;3
2016;3972;CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO;CESEP;Faculdade ;Privada sem fins lucrativos;4144;17;AGRONOMIA;Educação Presencial;3139003;MACHADO;MG;23;23;11;0,4783;0,7266;3,2952;4
2016;997;Centro Universitário de Bauru;0;Centro Universitário;Privada sem fins lucrativos;4278;38;SERVIÇO SOCIAL;Educação Presencial;3506003;BAURU;SP;28;25;16;0,6400;-0,3724;2,4703;3
2016;1841;CENTRO UNIVERSITÁRIO ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE - TOLEDO PRUDENTE;TOLEDO PRUDENTE;Centro Universitário;Privada sem fins lucrativos;4304;38;SERVIÇO SOCIAL;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;55;43;23;0,5349;1,2120;3,2097;4
2016;135;CENTRO UNIVERSITÁRIO CLARETIANO;CEUCLAR;Centro Universitário;Privada sem fins lucrativos;4375;36;FISIOTERAPIA;Educação Presencial;3505906;BATATAIS;SP;52;51;45;0,8824;0,1994;2,5751;3
2016;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;4399;19;FARMÁCIA;Educação Presencial;3506003;BAURU;SP;15;14;12;0,8571;1,9640;3,2672;4
2016;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;4407;23;ENFERMAGEM;Educação Presencial;3506003;BAURU;SP;20;20;15;0,7500;0,3548;2,6706;3
2016;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;4408;28;NUTRIÇÃO;Educação Presencial;3506003;BAURU;SP;32;32;25;0,7813;0,7540;2,7839;3
2016;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;4415;6;ODONTOLOGIA;Educação Presencial;3506003;BAURU;SP;76;75;58;0,7733;0,0415;2,5151;3
2016;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;4418;36;FISIOTERAPIA;Educação Presencial;3506003;BAURU;SP;44;44;38;0,8636;0,8825;2,8801;3
2016;140;UNIVERSIDADE SEVERINO SOMBRA;USS;Universidade;Privada sem fins lucrativos;4503;12;MEDICINA;Educação Presencial;3306206;VASSOURAS;RJ;102;102;76;0,7451;0,1239;3,0607;4
2016;142;CENTRO UNIVERSITÁRIO DO TRIÂNGULO;UNITRI;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;4535;36;FISIOTERAPIA;Educação Presencial;3170206;UBERLÂNDIA;MG;27;25;18;0,7200;0,3591;2,6464;3
2016;143;UNIVERSIDADE DE UBERABA;UNIUBE;Universidade;Privada sem fins lucrativos;4585;6;ODONTOLOGIA;Educação Presencial;3170107;UBERABA;MG;132;130;111;0,8538;0,2671;2,7529;3
2016;146;CENTRO UNIVERSITÁRIO DE RIO PRETO;UNIRP;Centro Universitário;Privada com fins lucrativos;4679;5;MEDICINA VETERINÁRIA;Educação Presencial;3549805;SÃO JOSÉ DO RIO PRETO;SP;126;126;74;0,5873;-0,1735;2,4661;3
2016;149;FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO;FAMERP;Faculdade ;Pessoa Jurídica de Direito Público - Estadual;4720;12;MEDICINA;Educação Presencial;3549805;SÃO JOSÉ DO RIO PRETO;SP;62;62;60;0,9677;-0,0389;2,8832;3
2016;149;FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO;FAMERP;Faculdade ;Pessoa Jurídica de Direito Público - Estadual;4721;23;ENFERMAGEM;Educação Presencial;3549805;SÃO JOSÉ DO RIO PRETO;SP;38;38;37;0,9737;1,0933;3,0182;4
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;4913;36;FISIOTERAPIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;13;9;1;0,1111;;;SC
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;4940;36;FISIOTERAPIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;9;9;1;0,1111;;;SC
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;4959;5;MEDICINA VETERINÁRIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;61;59;33;0,5593;-0,2923;2,3767;3
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;4966;36;FISIOTERAPIA;Educação Presencial;3303401;NOVA FRIBURGO;RJ;9;8;4;0,5000;-5,5567;0,0053;1
2016;165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Universidade;Privada com fins lucrativos;5073;38;SERVIÇO SOCIAL;Educação Presencial;3304557;RIO DE JANEIRO;RJ;29;24;14;0,5833;-0,3237;2,4931;3
2016;165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Universidade;Privada com fins lucrativos;5075;27;FONOAUDIOLOGIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;55;49;26;0,5306;-0,8477;1,9239;2
2016;167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Universidade;Privada sem fins lucrativos;5117;6;ODONTOLOGIA;Educação Presencial;3548708;SÃO BERNARDO DO CAMPO;SP;61;60;49;0,8167;-0,0825;2,3844;3
2016;167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Universidade;Privada sem fins lucrativos;5133;5;MEDICINA VETERINÁRIA;Educação Presencial;3548708;SÃO BERNARDO DO CAMPO;SP;57;57;44;0,7719;0,2521;2,7865;3
2016;1586;UNIVERSIDADE DO VALE DO SAPUCAÍ;UNIVÁS;Universidade;Privada sem fins lucrativos;5206;12;MEDICINA;Educação Presencial;3152501;POUSO ALEGRE;MG;84;83;79;0,9518;-0,2090;2,6978;3
2016;176;UNIVERSIDADE CASTELO BRANCO;UCB;Universidade;Privada sem fins lucrativos;5221;36;FISIOTERAPIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;70;66;46;0,6970;0,0011;2,4866;3
2016;176;UNIVERSIDADE CASTELO BRANCO;UCB;Universidade;Privada sem fins lucrativos;5228;38;SERVIÇO SOCIAL;Educação Presencial;3304557;RIO DE JANEIRO;RJ;81;72;27;0,3750;-1,5075;1,9407;2
2016;2409;FACULDADE ASCES;ASCES;Centro Universitário;Privada sem fins lucrativos;5277;6;ODONTOLOGIA;Educação Presencial;2604106;CARUARU;PE;83;83;75;0,9036;0,2868;2,7737;3
2016;3372;CENTRO UNIVERSITÁRIO DE LAVRAS;UNILAVRAS;Centro Universitário;Privada sem fins lucrativos;5283;6;ODONTOLOGIA;Educação Presencial;3138203;LAVRAS;MG;43;43;41;0,9535;-0,1413;2,3223;3
2016;190;ESCOLA DE MEDICINA SOUZA MARQUES DA FUNDAÇÃO TÉCNICO-EDUCACIONAL SOUZA MARQUES;EMSM;Faculdade ;Privada sem fins lucrativos;5345;12;MEDICINA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;166;163;155;0,9509;-0,9047;1,9394;2
2016;203;UNIVERSIDADE SÃO JUDAS TADEU;USJT;Universidade;Privada com fins lucrativos;5496;28;NUTRIÇÃO;Educação Presencial;3550308;SÃO PAULO;SP;35;35;33;0,9429;1,2073;2,9883;4
2016;208;UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;Universidade;Privada sem fins lucrativos;5613;38;SERVIÇO SOCIAL;Educação Presencial;3543402;RIBEIRÃO PRETO;SP;21;19;13;0,6842;0,1059;2,6935;3
2016;208;UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;Universidade;Privada sem fins lucrativos;5623;6;ODONTOLOGIA;Educação Presencial;3543402;RIBEIRÃO PRETO;SP;95;94;81;0,8617;-0,5683;1,8722;2
2016;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;UNIAN - SP;Universidade;Privada com fins lucrativos;5734;36;FISIOTERAPIA;Educação Presencial;3547809;SANTO ANDRÉ;SP;18;18;14;0,7778;-0,1458;2,4210;3
2016;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;UNIAN - SP;Universidade;Privada com fins lucrativos;5741;23;ENFERMAGEM;Educação Presencial;3547809;SANTO ANDRÉ;SP;40;36;22;0,6111;0,5858;2,7793;3
2016;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;UNIAN - SP;Universidade;Privada com fins lucrativos;5742;28;NUTRIÇÃO;Educação Presencial;3547809;SANTO ANDRÉ;SP;36;33;21;0,6364;-0,8561;2,0579;3
2016;216;CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX;CEUNIH;Centro Universitário;Privada sem fins lucrativos;5781;27;FONOAUDIOLOGIA;Educação Presencial;3106200;BELO HORIZONTE;MG;22;20;13;0,6500;-4,5122;0,2224;1
2016;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;5845;38;SERVIÇO SOCIAL;Educação Presencial;3550308;SÃO PAULO;SP;48;46;19;0,4130;0,9544;3,0895;4
2016;224;FACULDADE DE MEDICINA DO ABC;FMABC;Faculdade ;Privada sem fins lucrativos;5909;12;MEDICINA;Educação Presencial;3547809;SANTO ANDRÉ;SP;105;105;103;0,9810;0,0066;2,9328;3
2016;226;CENTRO UNIVERSITÁRIO LUSÍADA;UNILUS;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;5920;12;MEDICINA;Educação Presencial;3548500;SANTOS;SP;71;71;67;0,9437;-0,5922;2,2801;3
2016;227;UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;Universidade;Privada sem fins lucrativos;5962;38;SERVIÇO SOCIAL;Educação Presencial;3548500;SANTOS;SP;10;8;4;0,5000;4,1491;4,5802;5
2016;227;UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;Universidade;Privada sem fins lucrativos;5963;23;ENFERMAGEM;Educação Presencial;3548500;SANTOS;SP;22;22;15;0,6818;-0,7918;2,1309;3
2016;227;UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;Universidade;Privada sem fins lucrativos;5966;19;FARMÁCIA;Educação Presencial;3548500;SANTOS;SP;32;31;21;0,6774;0,6530;2,6973;3
2016;234;FACULDADES OSWALDO CRUZ;FOC;Faculdade ;Privada com fins lucrativos;6063;19;FARMÁCIA;Educação Presencial;3550308;SÃO PAULO;SP;78;76;70;0,9211;-0,6503;2,1308;3
2016;1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;UNIFEOB;Centro Universitário;Privada sem fins lucrativos;6113;5;MEDICINA VETERINÁRIA;Educação Presencial;3549102;SÃO JOÃO DA BOA VISTA;SP;55;54;48;0,8889;-0,3267;2,3508;3
2016;243;FACULDADE DO CLUBE NÁUTICO MOGIANO;FCNM;Faculdade ;Privada sem fins lucrativos;6181;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3530607;MOGI DAS CRUZES;SP;94;79;33;0,4177;-0,0126;2,4635;3
2016;243;FACULDADE DO CLUBE NÁUTICO MOGIANO;FCNM;Faculdade ;Privada sem fins lucrativos;6182;36;FISIOTERAPIA;Educação Presencial;3530607;MOGI DAS CRUZES;SP;15;14;9;0,6429;-0,6828;2,1813;3
2016;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6397;36;FISIOTERAPIA;Educação Presencial;3538709;PIRACICABA;SP;75;73;53;0,7260;-0,0518;2,4630;3
2016;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6398;28;NUTRIÇÃO;Educação Presencial;3538709;PIRACICABA;SP;37;36;21;0,5833;-0,9870;1,9989;3
2016;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6411;19;FARMÁCIA;Educação Presencial;3538709;PIRACICABA;SP;27;27;22;0,8148;-0,9494;2,0007;3
2016;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6425;6;ODONTOLOGIA;Educação Presencial;3527108;LINS;SP;1;1;0;0,0000;;;SC
2016;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Universidade;Privada sem fins lucrativos;6483;6;ODONTOLOGIA;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;96;67;59;0,8806;0,6134;3,1180;4
2016;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Universidade;Privada sem fins lucrativos;6485;36;FISIOTERAPIA;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;47;35;33;0,9429;0,1324;2,5452;3
2016;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Universidade;Privada sem fins lucrativos;6486;19;FARMÁCIA;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;21;21;14;0,6667;1,5150;3,0721;4
2016;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Universidade;Privada sem fins lucrativos;6487;28;NUTRIÇÃO;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;17;11;8;0,7273;4,4426;4,4472;5
2016;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Universidade;Privada sem fins lucrativos;6489;23;ENFERMAGEM;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;103;91;59;0,6484;0,4382;2,7098;3
2016;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Universidade;Privada sem fins lucrativos;6490;17;AGRONOMIA;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;66;50;39;0,7800;0,7567;3,3134;4
2016;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Universidade;Privada sem fins lucrativos;6495;51;ZOOTECNIA;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;4;4;3;0,7500;12,0929;5,0000;5
2016;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Universidade;Privada sem fins lucrativos;6496;12;MEDICINA;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;308;297;230;0,7744;-0,5142;2,3652;3
2016;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Universidade;Privada sem fins lucrativos;6497;5;MEDICINA VETERINÁRIA;Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;73;63;50;0,7937;0,6228;3,0655;4
2016;275;UNIVERSIDADE DO VALE DO PARAÍBA;UNIVAP;Universidade;Privada sem fins lucrativos;6573;38;SERVIÇO SOCIAL;Educação Presencial;3549904;SÃO JOSÉ DOS CAMPOS;SP;1;0;0;0,0000;;;SC
2016;275;UNIVERSIDADE DO VALE DO PARAÍBA;UNIVAP;Universidade;Privada sem fins lucrativos;6583;6;ODONTOLOGIA;Educação Presencial;3549904;SÃO JOSÉ DOS CAMPOS;SP;33;32;25;0,7813;-0,1944;2,2663;3
2016;277;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;UNISUAM;Centro Universitário;Privada sem fins lucrativos;6623;38;SERVIÇO SOCIAL;Educação Presencial;3304557;RIO DE JANEIRO;RJ;140;117;39;0,3333;0,1855;2,7307;3
2016;277;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;UNISUAM;Centro Universitário;Privada sem fins lucrativos;6631;36;FISIOTERAPIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;34;25;5;0,2000;0,1903;2,5711;3
2016;284;FACULDADE DE MEDICINA DE ITAJUBÁ;FMIT;Faculdade ;Privada sem fins lucrativos;6711;12;MEDICINA;Educação Presencial;3132404;ITAJUBÁ;MG;77;77;77;1,0000;-0,8017;2,0517;3
2016;5318;FACULDADE GUILHERME GUIMBALA;FGG;Faculdade ;Privada sem fins lucrativos;6737;36;FISIOTERAPIA;Educação Presencial;4209102;JOINVILLE;SC;46;42;18;0,4286;-0,5656;2,2336;3
2016;296;UNIVERSIDADE DA REGIÃO DA CAMPANHA;URCAMP;Universidade;Privada sem fins lucrativos;6806;17;AGRONOMIA;Educação Presencial;4301602;BAGÉ;RS;11;10;5;0,5000;-2,1740;1,5430;2
2016;296;UNIVERSIDADE DA REGIÃO DA CAMPANHA;URCAMP;Universidade;Privada sem fins lucrativos;6807;5;MEDICINA VETERINÁRIA;Educação Presencial;4301602;BAGÉ;RS;49;48;25;0,5208;-0,7389;2,0405;3
2016;296;UNIVERSIDADE DA REGIÃO DA CAMPANHA;URCAMP;Universidade;Privada sem fins lucrativos;6817;36;FISIOTERAPIA;Educação Presencial;4301602;BAGÉ;RS;27;27;22;0,8148;-0,6065;2,2153;3
